Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
8329,245104.2049,09-28-2013 12:06:28,30.01533844,10,48,2.600285053,2.98045516,78.33954596,79.6364141,272.2600544,243.7319063,0.004345109,0.050595868,0,0,0
8330,245134.2197,09-28-2013 12:06:58,60.03004785,10,48,2.599744081,3.075672388,78.3612121,79.6364141,272.3257416,243.7319063,0.002607099,0.050595868,0,0,0
8331,245164.2198,09-28-2013 12:07:28,90.03018966,10,48,2.599924326,3.141255617,78.38288952,79.6364141,272.3931611,243.7319063,0.001937177,0.050595868,0,0,0
8332,245194.235,09-28-2013 12:07:58,120.0454396,10,48,2.599924326,3.191455126,78.40456687,79.6364141,272.4618223,243.7319063,0.001480535,0.050595868,0,0,0
8333,245224.2498,09-28-2013 12:08:28,150.0601401,10,48,2.600104809,3.23274827,78.42623299,79.6364141,272.5314302,243.7319063,0.001287445,0.050595868,0,0,0
8334,245254.2655,09-28-2013 12:08:58,180.0758522,10,48,2.600104809,3.266754389,78.44792168,79.6364141,272.6019215,243.7319063,0.001029989,0.050595868,0,0,0
8335,245284.2802,09-28-2013 12:09:28,210.0906054,10,48,2.600104809,3.296064377,78.46958792,79.6364141,272.6730265,243.7319063,0.000901178,0.050595868,0,0,0
8336,245314.296,09-28-2013 12:09:58,240.1064184,10,48,2.600104809,3.319706678,78.49127678,79.6364141,272.744784,243.7319063,0.000740249,0.050595868,0,0,0
8337,245344.3112,09-28-2013 12:10:28,270.1215825,10,48,2.599924326,3.334766626,78.51295422,79.6364141,272.8169254,243.7319063,0.000419744,0.050595868,0,0,0
8338,245374.3259,09-28-2013 12:10:58,300.1363196,10,48,2.599924326,3.343349218,78.53462039,79.6364141,272.8892754,243.7319063,0.000258311,0.050595868,0,0,0
8339,245404.3261,09-28-2013 12:11:28,330.1364581,10,48,2.599744081,3.349502563,78.55629789,79.6364141,272.9618222,243.7319063,0.000161438,0.050595868,0,0,0
8340,245434.3407,09-28-2013 12:11:58,360.1511058,10,48,2.600104809,3.35517025,78.57796416,79.6364141,273.0344581,243.7319063,0.00016143,0.050595868,0,0,0
8341,245464.3566,09-28-2013 12:12:28,390.1669828,10,48,2.599744081,3.360352278,78.59965299,79.6364141,273.1072858,243.7319063,0.000161426,0.050595868,0,0,0
8342,245494.3713,09-28-2013 12:12:58,420.1816434,10,48,2.599744081,3.365534067,78.62131922,79.6364141,273.1801526,243.7319063,0.000129152,0.050595868,0,0,0
8343,245524.387,09-28-2013 12:13:28,450.1973764,10,48,2.599924326,3.371201754,78.64300807,79.6364141,273.2532117,243.7319063,0.000161429,0.050595868,0,0,0
8344,245554.4017,09-28-2013 12:13:58,480.2121302,10,48,2.600104809,3.376707554,78.66467426,79.6364141,273.3263124,243.7319063,0.00016093,0.050595868,0,0,0
8345,245584.4175,09-28-2013 12:14:28,510.2278758,10,48,2.600104809,3.382051229,78.68636305,79.6364141,273.3996075,243.7319063,0.000193106,0.050595868,0,0,0
8346,245614.4322,09-28-2013 12:14:58,540.2426146,10,48,2.599924326,3.38755703,78.7080293,79.6364141,273.4729433,243.7319063,0.000225282,0.050595868,0,0,0
8347,245644.448,09-28-2013 12:15:28,570.2583781,10,48,2.599924326,3.392576933,78.72971804,79.6364141,273.5464687,243.7319063,0.000193106,0.050595868,0,0,0
8348,245674.463,09-28-2013 12:15:58,600.2733867,10,48,2.600104809,3.397597075,78.75139535,79.6364141,273.6200646,243.7319063,0.000193763,0.050595868,0,0,0
8349,245704.4784,09-28-2013 12:16:28,630.2887643,10,48,2.599924326,3.402131081,78.77307299,79.6364141,273.6937657,243.7319063,0.000161434,0.050595868,0,0,0
8350,245734.493,09-28-2013 12:16:58,660.3034365,10,48,2.599924326,3.406989098,78.79473922,79.6364141,273.7675295,243.7319063,0.000226683,0.050595868,0,0,0
8351,245764.5084,09-28-2013 12:17:28,690.318825,10,48,2.599924326,3.411037445,78.81642773,79.6364141,273.8414673,243.7319063,0.000129556,0.050595868,0,0,0
8352,245794.5236,09-28-2013 12:17:58,720.3339744,10,48,2.599924326,3.415409803,78.83810523,79.6364141,273.9154611,243.7319063,0.000129155,0.050595868,0,0,0
8353,245824.5394,09-28-2013 12:18:28,750.3498197,10,48,2.599924326,3.419296026,78.85978335,79.6364141,273.9895457,243.7319063,9.68271E-05,0.050595868,0,0,0
8354,245854.554,09-28-2013 12:18:58,780.3644275,10,48,2.600104809,3.423182487,78.88144969,79.6364141,274.0636725,243.7319063,0.000161426,0.050595868,0,0,0
8355,245884.5541,09-28-2013 12:19:28,810.3644855,10,48,2.599924326,3.426583052,78.90312705,79.6364141,274.1379142,243.7319063,0.000128709,0.050595868,0,0,0
8356,245914.5695,09-28-2013 12:19:58,840.3798832,10,48,2.600104809,3.42982173,78.92480466,79.6364141,274.2122276,243.7319063,0.000128704,0.050595868,0,0,0
8357,245944.5841,09-28-2013 12:20:28,870.3944989,10,48,2.600104809,3.432412863,78.94647089,79.6364141,274.2865661,243.7319063,3.2224E-05,0.050595868,0,0,0
8358,245974.6,09-28-2013 12:20:58,900.4103684,10,48,2.599924326,3.435165644,78.96815968,79.6364141,274.3610412,243.7319063,9.65718E-05,0.050595868,0,0,0
8359,246004.6151,09-28-2013 12:21:28,930.4255031,10,48,2.599924326,3.437594652,78.9898371,79.6364141,274.4355324,243.7319063,9.71782E-05,0.050595868,0,0,0
8360,246034.6304,09-28-2013 12:21:58,960.4408037,10,48,2.600104809,3.439861774,79.01151473,79.6364141,274.5100763,243.7319063,6.45996E-05,0.050595868,0,0,0
8361,246064.6451,09-28-2013 12:22:28,990.4555387,10,48,2.599924326,3.44196701,79.03318096,79.6364141,274.584629,243.7319063,6.44009E-05,0.050595868,0,0,0
8362,246094.6609,09-28-2013 12:22:58,1020.471263,10,48,2.600104809,3.444233894,79.05486969,79.6364141,274.6593062,243.7319063,6.45534E-05,0.050595868,0,0,0
8363,246124.6755,09-28-2013 12:23:28,1050.485938,10,48,2.599924326,3.44633913,79.076536,79.6364141,274.7339513,243.7319063,9.65765E-05,0.050595868,0,0,0
8364,246154.6914,09-28-2013 12:23:58,1080.501806,10,48,2.600104809,3.448282242,79.09822485,79.6364141,274.8087179,243.7319063,6.47538E-05,0.050595868,0,0,0
8365,246184.7061,09-28-2013 12:24:28,1110.516513,10,48,2.600104809,3.450387478,79.1198911,79.6364141,274.8834506,243.7319063,9.6577E-05,0.050595868,0,0,0
8366,246214.7063,09-28-2013 12:24:58,1140.516658,10,48,2.600104809,3.452330589,79.14156875,79.6364141,274.9582656,243.7319063,6.43528E-05,0.050595868,0,0,0
8367,246244.7209,09-28-2013 12:25:28,1170.531333,10,48,2.599924326,3.454273939,79.16323509,79.6364141,275.0330852,243.7319063,9.65771E-05,0.050595868,0,0,0
8368,246274.7211,09-28-2013 12:25:58,1200.531472,10,48,2.600104809,3.456378937,79.18491261,79.6364141,275.1079881,243.7319063,9.71299E-05,0.050595868,0,0,0
8369,246304.7363,09-28-2013 12:26:28,1230.546717,10,48,2.600104809,3.458484173,79.20659009,79.6364141,275.1829365,243.7319063,6.47539E-05,0.050595868,0,0,0
8370,246334.7516,09-28-2013 12:26:58,1260.561974,10,48,2.600104809,3.460751295,79.22826764,79.6364141,275.2579325,243.7319063,6.4601E-05,0.050595868,0,0,0
8371,246364.7668,09-28-2013 12:27:28,1290.57722,10,48,2.599924326,3.463180304,79.24994522,79.6364141,275.3329772,243.7319063,9.68752E-05,0.050595868,0,0,0
8372,246394.782,09-28-2013 12:27:58,1320.592423,10,48,2.599924326,3.465447426,79.27162268,79.6364141,275.4080729,243.7319063,6.46003E-05,0.050595868,0,0,0
8373,246424.7969,09-28-2013 12:28:28,1350.607267,10,48,2.599924326,3.467876434,79.29328895,79.6364141,275.4831831,243.7319063,9.65778E-05,0.050595868,0,0,0
8374,246454.7969,09-28-2013 12:28:58,1380.607283,10,48,2.599744081,3.470629215,79.31496652,79.6364141,275.5583882,243.7319063,6.43541E-05,0.050595868,0,0,0
8375,246484.8122,09-28-2013 12:29:28,1410.622553,10,48,2.600104809,3.473381996,79.33664411,79.6364141,275.6336512,243.7319063,0.000128706,0.050595868,0,0,0
8376,246514.8269,09-28-2013 12:29:58,1440.637261,10,48,2.600285053,3.476458788,79.35831046,79.6364141,275.7089368,243.7319063,0.000129153,0.050595868,0,0,0
8377,246544.8425,09-28-2013 12:30:28,1470.652931,10,48,2.600104809,3.479373693,79.37999944,79.6364141,275.7843662,243.7319063,0.000129156,0.050595868,0,0,0
8378,246574.8573,09-28-2013 12:30:58,1500.66774,10,48,2.599924326,3.482774258,79.4016659,79.6364141,275.8597864,243.7319063,0.00016093,0.050595868,0,0,0
8379,246604.8731,09-28-2013 12:31:28,1530.683453,10,48,2.599924326,3.486174822,79.42335468,79.6364141,275.9353602,243.7319063,9.65295E-05,0.050595868,0,0,0
8380,246634.8877,09-28-2013 12:31:58,1560.698084,10,48,2.600104809,3.490061283,79.44502095,79.6364141,276.010934,243.7319063,0.000160931,0.050595868,0,0,0
8381,246664.9036,09-28-2013 12:32:28,1590.713962,10,48,2.599744081,3.494109631,79.46670978,79.6364141,276.0866703,243.7319063,0.000160929,0.050595868,0,0,0
8382,246694.9186,09-28-2013 12:32:58,1620.72902,10,48,2.599744081,3.498157978,79.48838716,79.6364141,276.1624562,243.7319063,0.00012916,0.050595868,0,0,0
8383,246724.9335,09-28-2013 12:33:28,1650.743894,10,48,2.599924326,3.502854109,79.51005351,79.6364141,276.2383011,243.7319063,0.000129544,0.050595868,0,0,0
8384,246754.9492,09-28-2013 12:33:58,1680.759588,10,48,2.599924326,3.508197784,79.53174217,79.6364141,276.314331,243.7319063,0.000193712,0.050595868,0,0,0
8385,246784.9645,09-28-2013 12:34:28,1710.774872,10,48,2.599924326,3.513703585,79.55341964,79.6364141,276.3904381,243.7319063,0.000193111,0.050595868,0,0,0
8386,246814.9792,09-28-2013 12:34:59,1740.789611,10,48,2.599924326,3.519857168,79.57508588,79.6364141,276.4666331,243.7319063,0.000193109,0.050595868,0,0,0
8387,246844.9793,09-28-2013 12:35:29,1770.78967,10,48,2.600104809,3.526820183,79.59676329,79.6364141,276.5430097,243.7319063,0.000225988,0.050595868,0,0,0
8388,246874.9947,09-28-2013 12:35:59,1800.805053,10,48,2.600104809,3.534754992,79.61844088,79.6364141,276.6195459,243.7319063,0.000323868,0.050595868,0,0,0
8389,246905.0098,09-28-2013 12:36:29,1830.820199,10,48,2.600104809,3.543337584,79.6401184,79.6364141,276.6962594,243.7319063,0.000322867,0.050595868,0,0,0
8390,246935.0245,09-28-2013 12:36:59,1860.834928,10,48,2.599924326,3.553215504,79.66178463,79.6364141,276.7731326,243.7319063,0.000355143,0.050595868,0,0,0
8391,246965.0402,09-28-2013 12:37:29,1890.850588,10,48,2.599744081,3.564227104,79.68347285,79.6364141,276.8503104,243.7319063,0.000418444,0.050595868,0,0,0
8392,246995.0556,09-28-2013 12:37:59,1920.865951,10,48,2.599924326,3.577019691,79.70514946,79.6364141,276.927705,243.7319063,0.000421,0.050595868,0,0,0
8393,247025.0708,09-28-2013 12:38:29,1950.881198,10,48,2.599924326,3.592079639,79.72682602,79.6364141,277.0054018,243.7319063,0.000518179,0.050595868,0,0,0
8394,247055.0861,09-28-2013 12:38:59,1980.896457,10,48,2.599924326,3.609730482,79.74850255,79.6364141,277.0834512,243.7319063,0.000550556,0.050595868,0,0,0
8395,247085.1012,09-28-2013 12:39:29,2010.911626,10,48,2.599744081,3.630295992,79.77017907,79.6364141,277.1619149,243.7319063,0.000615311,0.050595868,0,0,0
8396,247115.1165,09-28-2013 12:39:59,2040.926872,10,48,2.599744081,3.655395746,79.79185562,79.6364141,277.2408744,243.7319063,0.000777245,0.050595868,0,0,0
8397,247145.1317,09-28-2013 12:40:29,2070.942101,10,48,2.599924326,3.686163187,79.81353239,79.6364141,277.3204356,243.7319063,0.000971603,0.050595868,0,0,0
8398,247175.147,09-28-2013 12:40:59,2100.957361,10,48,2.600104809,3.723893881,79.83520968,79.6364141,277.4007343,243.7319063,0.001198292,0.050595868,0,0,0
8399,247205.1622,09-28-2013 12:41:29,2130.972587,10,48,2.600104809,3.771664381,79.85688687,79.6364141,277.4819511,243.7319063,0.001554584,0.050595868,0,0,0
8400,247235.1775,09-28-2013 12:41:59,2160.987853,10,48,2.599924326,3.835304499,79.87856417,79.6364141,277.5643651,243.7319063,0.002008009,0.050595868,0,0,0
8401,247265.1924,09-28-2013 12:42:29,2191.002803,10,48,2.599924326,3.924368143,79.90024124,79.6364141,277.6484128,243.7319063,0.003390252,0.050595868,0,0,0
8402,247295.2079,09-28-2013 12:42:59,2221.018314,10,48,2.599924326,4.058125496,79.92191881,79.6364141,277.7348341,243.7319063,0.005246328,0.050595868,0,0,0
8403,247302.5203,09-28-2013 12:43:06,2228.330694,10,48,2.599924326,4.100066662,79.92719986,79.6364141,277.7563742,243.7319063,0.005793511,0.050595868,0,0,0
8404,247332.5376,09-28-2013 12:43:36,30.0146095,11,48,1.641025543,4.099904537,79.94414354,79.6364141,277.82584,243.7319063,3.22239E-05,0.050595868,0,0,0
8405,247362.5535,09-28-2013 12:44:06,60.03052355,11,48,1.098827481,4.099742413,79.95541117,79.6364141,277.872035,243.7319063,-3.22238E-05,0.050595868,0,0,0
8406,247392.5682,09-28-2013 12:44:36,90.04516681,11,48,0.745776713,4.099904537,79.96299187,79.6364141,277.9031143,243.7319063,0,0.050595868,0,0,0
8407,247422.5683,09-28-2013 12:45:06,120.0453397,11,48,0.514256179,4.099742413,79.96817553,79.6364141,277.9243662,243.7319063,-3.22236E-05,0.050595868,0,0,0
8408,247452.5829,09-28-2013 12:45:36,150.0599319,11,48,0.362433553,4.099742413,79.97178622,79.6364141,277.9391693,243.7319063,0,0.050595868,0,0,0
8409,247482.5988,09-28-2013 12:46:06,180.0758441,11,48,0.261819482,4.099904537,79.97436205,79.6364141,277.9497297,243.7319063,0,0.050595868,0,0,0
8410,247512.6134,09-28-2013 12:46:36,210.0904067,11,48,0.194022208,4.099742413,79.97624196,79.6364141,277.9574369,243.7319063,3.21287E-05,0.050595868,0,0,0
8411,247542.6134,09-28-2013 12:47:06,240.0904298,11,48,0.14696078,4.099742413,79.97765116,79.6364141,277.9632143,243.7319063,0,0.050595868,0,0,0
8412,247572.6289,09-28-2013 12:47:36,270.1058765,11,48,0.114504635,4.099742413,79.97873477,79.6364141,277.9676568,243.7319063,0,0.050595868,0,0,0
8413,247602.644,09-28-2013 12:48:06,300.1210231,11,48,0.091965646,4.099904537,79.97959023,79.6364141,277.971164,243.7319063,3.24247E-05,0.050595868,0,0,0
8414,247622.6439,09-28-2013 12:48:26,320.12087,11,48,0.079884745,4.099742413,79.98006674,79.6364141,277.9731176,243.7319063,0,0.050595868,0,0,0
8415,247652.6821,09-28-2013 12:48:56,30.01581689,4,49,0,4.013431549,79.98006674,79.6364141,277.9731176,243.7319063,-0.002349604,0.050595868,0,0,0
8416,247682.6967,09-28-2013 12:49:26,60.03043996,4,49,0,3.952220678,79.98006674,79.6364141,277.9731176,243.7319063,-0.001802463,0.050595868,0,0,0
8417,247712.7126,09-28-2013 12:49:56,90.04626041,4,49,0,3.902992725,79.98006674,79.6364141,277.9731176,243.7319063,-0.001549711,0.050595868,0,0,0
8418,247742.6809,09-28-2013 12:50:26,120.0146492,4,49,0,3.862185478,79.98006674,79.6364141,277.9731176,243.7319063,-0.001291421,0.050595868,0,0,0
8419,247772.6818,09-28-2013 12:50:57,30.01534514,6,49,0,3.82736969,79.98006674,79.6364141,277.9731176,243.7319063,-0.001094345,0.024272341,0,0,0
8420,247802.6815,09-28-2013 12:51:27,60.01499601,6,49,0,3.797250032,79.98006674,79.6364141,277.9731176,243.7319063,-0.000997761,0.024272341,0,0,0
8421,247832.6908,09-28-2013 12:51:57,30.01580945,7,49,-2.599730968,3.220927,79.98006674,79.65809026,277.9731176,243.8030784,-0.001319591,0.024272341,0,0,0
8422,247862.7054,09-28-2013 12:52:27,60.03042117,7,49,-2.599730968,3.203600168,79.98006674,79.67975493,277.9731176,243.8726305,-0.000321862,0.024272341,0,0,0
8423,247892.7212,09-28-2013 12:52:57,90.04623802,7,49,-2.599550724,3.196960926,79.98006674,79.70144187,277.9731176,243.9420271,-0.000128706,0.024272341,0,0,0
8424,247922.7364,09-28-2013 12:53:27,120.0613438,7,49,-2.599550724,3.192588568,79.98006674,79.72311731,277.9731176,244.0112691,-9.68809E-05,0.024272341,0,0,0
8425,247952.7517,09-28-2013 12:53:57,150.0767168,7,49,-2.599730968,3.18854022,79.98006674,79.74479295,277.9731176,244.0804211,-9.65785E-05,0.024272341,0,0,0
8426,247982.7664,09-28-2013 12:54:27,180.0913464,7,49,-2.599911213,3.184815884,79.98006674,79.76645734,277.9731176,244.1494576,-9.653E-05,0.024272341,0,0,0
8427,248012.7821,09-28-2013 12:54:57,210.107129,7,49,-2.599550724,3.181739092,79.98006674,79.7881442,277.9731176,244.218493,-0.000128755,0.024272341,0,0,0
8428,248042.7973,09-28-2013 12:55:27,240.1222644,7,49,-2.599911213,3.178500414,79.98006674,79.8098207,277.9731176,244.2874275,-0.000129157,0.024272341,0,0,0
8429,248072.8121,09-28-2013 12:55:57,270.1371112,7,49,-2.599730968,3.175909519,79.98006674,79.83148621,277.9731176,244.3562644,-9.6529E-05,0.024272341,0,0,0
8430,248102.8279,09-28-2013 12:56:27,300.1528863,7,49,-2.600091696,3.173318386,79.98006674,79.85317428,277.9731176,244.4251147,-6.44002E-05,0.024272341,0,0,0
8431,248132.8426,09-28-2013 12:56:57,330.1675427,7,49,-2.600091696,3.170727491,79.98006674,79.8748398,277.9731176,244.493839,-9.71788E-05,0.024272341,0,0,0
8432,248162.8583,09-28-2013 12:57:27,360.1833381,7,49,-2.599911213,3.168622494,79.98006674,79.89652764,277.9731176,244.5625844,-9.65298E-05,0.024272341,0,0,0
8433,248192.873,09-28-2013 12:57:57,390.1979836,7,49,-2.600091696,3.166517258,79.98006674,79.91819311,277.9731176,244.6312115,-6.4353E-05,0.024272341,0,0,0
8434,248222.8889,09-28-2013 12:58:27,420.2138724,7,49,-2.599911213,3.164412022,79.98006674,79.93988032,277.9731176,244.6998632,-9.65776E-05,0.024272341,0,0,0
8435,248252.904,09-28-2013 12:58:57,450.2289717,7,49,-2.599730968,3.162630796,79.98006674,79.96155613,277.9731176,244.768436,-6.44014E-05,0.024272341,0,0,0
8436,248282.9192,09-28-2013 12:59:27,480.2441983,7,49,-2.599730968,3.160687685,79.98006674,79.98323195,277.9731176,244.836968,-6.45533E-05,0.024272341,0,0,0
8437,248312.9346,09-28-2013 12:59:57,510.2596187,7,49,-2.599911213,3.15890646,79.98006674,80.00490795,277.9731176,244.9054606,-6.45513E-05,0.024272341,0,0,0
8438,248342.9498,09-28-2013 13:00:27,540.274809,7,49,-2.600091696,3.15696311,79.98006674,80.02658392,277.9731176,244.9739139,-6.48022E-05,0.024272341,0,0,0
8439,248372.965,09-28-2013 13:00:57,570.2899856,7,49,-2.599730968,3.155343771,79.98006674,80.04825984,277.9731176,245.0423289,-9.71794E-05,0.024272341,0,0,0
8440,248402.9803,09-28-2013 13:01:27,600.3052602,7,49,-2.599911213,3.153562546,79.98006674,80.06993585,277.9731176,245.1107064,-6.47545E-05,0.024272341,0,0,0
8441,248432.9955,09-28-2013 13:01:57,630.320504,7,49,-2.599730968,3.151781321,79.98006674,80.09161183,277.9731176,245.1790457,-6.47545E-05,0.024272341,0,0,0
8442,248463.0107,09-28-2013 13:02:27,660.3357221,7,49,-2.599911213,3.149837971,79.98006674,80.1132878,277.9731176,245.247345,-3.24249E-05,0.024272341,0,0,0
8443,248493.0259,09-28-2013 13:02:57,690.3509305,7,49,-2.599730968,3.148218632,79.98006674,80.13496378,277.9731176,245.3156044,-9.71794E-05,0.024272341,0,0,0
8444,248523.0412,09-28-2013 13:03:27,720.3661984,7,49,-2.600091696,3.146113634,79.98006674,80.15663983,277.9731176,245.3838234,-6.47545E-05,0.024272341,0,0,0
8445,248553.0564,09-28-2013 13:03:57,750.381428,7,49,-2.599911213,3.144332409,79.98006674,80.17831579,277.9731176,245.4520006,-6.47545E-05,0.024272341,0,0,0
8446,248583.0717,09-28-2013 13:04:27,780.3966564,7,49,-2.599730968,3.142389059,79.98006674,80.19999183,277.9731176,245.5201359,-3.23772E-05,0.024272341,0,0,0
8447,248613.0864,09-28-2013 13:04:57,810.4113853,7,49,-2.599730968,3.140445948,79.98006674,80.22165666,277.9731176,245.5881917,-3.2376E-05,0.024272341,0,0,0
8448,248643.0866,09-28-2013 13:05:27,840.4115412,7,49,-2.599911213,3.138178825,79.98006674,80.24333264,277.9731176,245.6562373,-3.21765E-05,0.024272341,0,0,0
8449,248673.1019,09-28-2013 13:05:57,870.4268414,7,49,-2.599730968,3.136073589,79.98006674,80.26500875,277.9731176,245.7242365,-6.48021E-05,0.024272341,0,0,0
8450,248703.1165,09-28-2013 13:06:27,900.4415018,7,49,-2.599911213,3.133482695,79.98006674,80.28667349,277.9731176,245.7921514,-0.000129148,0.024272341,0,0,0
8451,248733.1323,09-28-2013 13:06:57,930.4573124,7,49,-2.599730968,3.131215572,79.98006674,80.30836089,277.9731176,245.8600868,-9.65756E-05,0.024272341,0,0,0
8452,248763.1469,09-28-2013 13:07:27,960.4718707,7,49,-2.599730968,3.128948689,79.98006674,80.3300258,277.9731176,245.927899,-3.21754E-05,0.024272341,0,0,0
8453,248793.1628,09-28-2013 13:07:57,990.4877471,7,49,-2.599911213,3.126357555,79.98006674,80.3517131,277.9731176,245.9957281,-9.65804E-05,0.024272341,0,0,0
8454,248823.1778,09-28-2013 13:08:27,1020.502815,7,49,-2.599911213,3.123766661,79.98006674,80.37338912,277.9731176,246.0634663,-6.46015E-05,0.024272341,0,0,0
8455,248853.1932,09-28-2013 13:08:57,1050.518176,7,49,-2.599730968,3.121175766,79.98006674,80.39506531,277.9731176,246.1311479,-9.65774E-05,0.024272341,0,0,0
8456,248883.2078,09-28-2013 13:09:27,1080.53281,7,49,-2.599730968,3.118746758,79.98006674,80.41673009,277.9731176,246.1987353,0,0.024272341,0,0,0
8457,248913.2237,09-28-2013 13:09:57,1110.548656,7,49,-2.599730968,3.11550808,79.98006674,80.43841744,277.9731176,246.2663337,-0.000128753,0.024272341,0,0,0
8458,248943.2384,09-28-2013 13:10:27,1140.563365,7,49,-2.599730968,3.112593174,79.98006674,80.46008221,277.9731176,246.3337999,-9.65781E-05,0.024272341,0,0,0
8459,248973.2541,09-28-2013 13:10:57,1170.57913,7,49,-2.599730968,3.109678507,79.98006674,80.48176965,277.9731176,246.4012725,-9.68301E-05,0.024272341,0,0,0
8460,249003.2694,09-28-2013 13:11:27,1200.594394,7,49,-2.599730968,3.106601715,79.98006674,80.50344576,277.9731176,246.4686437,-9.71316E-05,0.024272341,0,0,0
8461,249033.2841,09-28-2013 13:11:57,1230.609105,7,49,-2.599730968,3.103363037,79.98006674,80.52511059,277.9731176,246.5359124,-9.65272E-05,0.024272341,0,0,0
8462,249063.2842,09-28-2013 13:12:27,1260.609206,7,49,-2.599730968,3.100124359,79.98006674,80.5467866,277.9731176,246.6031459,-9.65311E-05,0.024272341,0,0,0
8463,249093.2993,09-28-2013 13:12:57,1290.624245,7,49,-2.599730968,3.096723795,79.98006674,80.56845142,277.9731176,246.6702721,-0.000128706,0.024272341,0,0,0
8464,249123.3147,09-28-2013 13:13:27,1320.639735,7,49,-2.600091696,3.09299922,79.98006674,80.59013884,277.9731176,246.7373931,-0.000128753,0.024272341,0,0,0
8465,249153.3293,09-28-2013 13:13:57,1350.654322,7,49,-2.599911213,3.089436769,79.98006674,80.61180365,277.9731176,246.8043664,-9.65286E-05,0.024272341,0,0,0
8466,249183.3296,09-28-2013 13:14:27,1380.654566,7,49,-2.599730968,3.085874081,79.98006674,80.63347979,277.9731176,246.8712944,-6.45993E-05,0.024272341,0,0,0
8467,249213.3442,09-28-2013 13:14:57,1410.66918,7,49,-2.599730968,3.081825733,79.98006674,80.65514468,277.9731176,246.9381048,-0.000129556,0.024272341,0,0,0
8468,249243.3444,09-28-2013 13:15:27,1440.669408,7,49,-2.599730968,3.077777386,79.98006674,80.67682084,277.9731176,247.0048634,-0.000160933,0.024272341,0,0,0
8469,249273.359,09-28-2013 13:15:57,1470.684032,7,49,-2.599730968,3.073567152,79.98006674,80.69848576,277.9731176,247.0714985,-0.000160931,0.024272341,0,0,0
8470,249303.3593,09-28-2013 13:16:27,1500.684256,7,49,-2.599911213,3.069195032,79.98006674,80.72016184,277.9731176,247.1380761,-0.000161431,0.024272341,0,0,0
8471,249333.3739,09-28-2013 13:16:57,1530.698876,7,49,-2.599911213,3.06498456,79.98006674,80.74182662,277.9731176,247.2045248,-0.000160931,0.024272341,0,0,0
8472,249363.3897,09-28-2013 13:17:28,1560.714711,7,49,-2.599730968,3.060450554,79.98006674,80.76351391,277.9731176,247.2709465,-0.000129152,0.024272341,0,0,0
8473,249393.4045,09-28-2013 13:17:58,1590.729466,7,49,-2.599730968,3.055916309,79.98006674,80.7851787,277.9731176,247.3372011,-0.000128753,0.024272341,0,0,0
8474,249423.4202,09-28-2013 13:18:28,1620.7452,7,49,-2.600091696,3.051058292,79.98006674,80.80686603,277.9731176,247.4034236,-0.000225331,0.024272341,0,0,0
8475,249453.4349,09-28-2013 13:18:58,1650.759927,7,49,-2.599730968,3.046200275,79.98006674,80.82853094,277.9731176,247.4694726,-0.000160927,0.024272341,0,0,0
8476,249483.4507,09-28-2013 13:19:28,1680.775704,7,49,-2.599911213,3.041018486,79.98006674,80.85021825,277.9731176,247.5354802,-0.00016093,0.024272341,0,0,0
8477,249513.4654,09-28-2013 13:19:58,1710.790391,7,49,-2.599911213,3.035512686,79.98006674,80.87188348,277.9731176,247.6013034,-0.000161425,0.024272341,0,0,0
8478,249543.4812,09-28-2013 13:20:28,1740.806187,7,49,-2.599730968,3.029359102,79.98006674,80.8935715,277.9731176,247.6670706,-0.00022533,0.024272341,0,0,0
8479,249573.4959,09-28-2013 13:20:58,1770.820862,7,49,-2.599911213,3.022557974,79.98006674,80.91523687,277.9731176,247.7326315,-0.000289689,0.024272341,0,0,0
8480,249603.5116,09-28-2013 13:21:28,1800.836597,7,49,-2.599911213,3.015270948,79.98006674,80.93692488,277.9731176,247.7981083,-0.000257508,0.024272341,0,0,0
8481,249633.527,09-28-2013 13:21:58,1830.851939,7,49,-2.599911213,3.006850481,79.98006674,80.95860106,277.9731176,247.8633793,-0.000291442,0.024272341,0,0,0
8482,249663.542,09-28-2013 13:22:28,1860.867005,7,49,-2.599911213,2.997134447,79.98006674,80.98027682,277.9731176,247.9284552,-0.000354039,0.024272341,0,0,0
8483,249693.5568,09-28-2013 13:22:58,1890.881829,7,49,-2.599911213,2.986284733,79.98006674,81.00194145,277.9731176,247.9932753,-0.000418436,0.024272341,0,0,0
8484,249723.5726,09-28-2013 13:23:28,1920.897583,7,49,-2.599911213,2.973654032,79.98006674,81.02362841,277.9731176,248.0579069,-0.000482793,0.024272341,0,0,0
8485,249753.5873,09-28-2013 13:23:58,1950.912246,7,49,-2.599730968,2.959403753,79.98006674,81.04529291,277.9731176,248.1221796,-0.000514963,0.024272341,0,0,0
8486,249783.6031,09-28-2013 13:24:28,1980.928116,7,49,-2.599911213,2.94256258,79.98006674,81.06697996,277.9731176,248.1861819,-0.000613422,0.024272341,0,0,0
